FilePath,Sensor,GaitParam,Algorithm,Participant,X,Y
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P09,0.419075519,120.4369631
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P09,0.392015959,116.1639782
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P09,0.449380441,6.201033226
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P09,0.419075519,5.445441616
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P09,0.392015959,5.067797049
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P09,0.449380441,0.673497604
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P09,0.419075519,0.61901813
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P09,0.392015959,0.515002886
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P09,0.449380441,47.3273968
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P09,0.419075519,45.74813552
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P09,0.392015959,45.94529898
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P09,0.449380441,3.186285888
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P09,0.419075519,2.814467202
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P09,0.392015959,3.00446866
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P09,0.449380441,0.817710866
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P09,0.419075519,0.7634495
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P09,0.392015959,0.743921017
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P12,0.472624426,15.46649313
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P12,0.445176266,15.49571555
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P12,0.415201903,16.18954709
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P12,0.472624426,0.892430635
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P12,0.445176266,0.923126026
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P12,0.415201903,0.921204176
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P12,0.472624426,0.84627331
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P12,0.445176266,0.739567563
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P12,0.415201903,0.582475832
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P12,0.472624426,49.47585811
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P12,0.445176266,50.27342038
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P12,0.415201903,53.81955026
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P12,0.472624426,3.134869885
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P12,0.445176266,3.02955492
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P12,0.415201903,3.453042898
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P12,0.472624426,0.557411172
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P12,0.445176266,0.385104126
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P12,0.415201903,0.439849836
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P12,0.472624426,34.66098387
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P12,0.445176266,35.05254166
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P12,0.415201903,38.04791927
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P12,0.472624426,2.499224154
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P12,0.445176266,2.347993217
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P12,0.415201903,2.851022048
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P12,0.472624426,0.789021566
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P12,0.445176266,0.442659957
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P12,0.415201903,0.496626439
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P15,0.38625487,13.42387536
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P15,0.35029402,14.14124377
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,DTW,LLPU_P15,0.323264459,15.47669038
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P15,0.38625487,0.773092291
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P15,0.35029402,0.825078927
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,MDP,LLPU_P15,0.323264459,0.916525458
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P15,0.38625487,0.71053503
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P15,0.35029402,0.564875686
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,pelvis,StepLength,HMM-SM,LLPU_P15,0.323264459,0.489347726
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P15,0.38625487,54.38299975
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P15,0.35029402,54.03493458
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,DTW,LLPU_P15,0.323264459,55.83665178
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P15,0.38625487,3.519504253
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P15,0.35029402,3.454561321
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,MDP,LLPU_P15,0.323264459,3.367193202
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P15,0.38625487,0.714458102
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P15,0.35029402,0.55754255
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,upper,StepLength,HMM-SM,LLPU_P15,0.323264459,0.495766411
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P15,0.38625487,50.03409802
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P15,0.35029402,50.60257185
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,DTW,LLPU_P15,0.323264459,52.92908944
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P15,0.38625487,2.99558942
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P15,0.35029402,3.195920287
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,MDP,LLPU_P15,0.323264459,3.131524144
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P15,0.38625487,0.627278521
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P15,0.35029402,0.51312193
c:\GP-WearablesAnalysis\examples\logresults_14-07-24_13-36.csv,lower,StepLength,HMM-SM,LLPU_P15,0.323264459,0.610385612
